date,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2013-12-04,2013-12-04,145.71,145.66,145.72,145.64,11176000,1071603264.0,0.05,-0.02,-0.03,0.0
2013-12-05,2013-12-05,145.68,145.62,145.69,145.44,7647700,736332272.0,0.17,-0.03,-0.04,0.0
2013-12-06,2013-12-06,145.64,145.65,145.65,145.6,7315500,705148816.0,0.03,0.02,0.03,0.0
2013-12-09,2013-12-09,145.71,145.67,145.72,145.41,9873100,954355168.0,0.21,0.01,0.02,0.0
2013-12-10,2013-12-10,145.69,145.69,145.71,145.6,9367300,901015584.0,0.08,0.01,0.02,0.0
2013-12-11,2013-12-11,145.71,145.69,145.73,145.61,8788300,851175888.0,0.08,0.0,0.0,0.0
2013-12-12,2013-12-12,145.71,145.72,145.74,145.65,5436100,526998784.0,0.06,0.02,0.03,0.0
2013-12-13,2013-12-13,145.74,145.75,145.75,145.58,9028000,865330784.0,0.12,0.02,0.03,0.0
2013-12-16,2013-12-16,145.81,145.75,145.82,145.67,6766200,652628080.0,0.1,0.0,0.0,0.0
2013-12-17,2013-12-17,145.77,145.72,145.77,145.58,9409600,911645920.0,0.13,-0.02,-0.03,0.0
2013-12-18,2013-12-18,145.74,145.59,145.74,145.52,5678500,543455408.0,0.15,-0.09,-0.13,0.0
2013-12-19,2013-12-19,145.62,145.57,145.62,145.48,8027300,766271088.0,0.1,-0.01,-0.02,0.0
2013-12-20,2013-12-20,145.59,145.55,145.62,145.39,5087400,483840912.0,0.16,-0.01,-0.02,0.0
2013-12-23,2013-12-23,145.61,145.63,145.64,145.52,6496900,612896576.0,0.08,0.05,0.08,0.0
2013-12-24,2013-12-24,145.65,145.57,145.65,145.49,6793200,635888992.0,0.11,-0.04,-0.06,0.0
2013-12-25,2013-12-25,145.59,145.51,145.61,145.38,7510800,715454032.0,0.16,-0.04,-0.06,0.0
2013-12-26,2013-12-26,145.57,145.52,145.6,145.44,8238000,771810128.0,0.11,0.01,0.01,0.0
2013-12-27,2013-12-27,145.56,145.49,145.56,145.37,7696300,716226192.0,0.13,-0.02,-0.03,0.0
2013-12-30,2013-12-30,145.55,145.56,145.57,145.37,4618200,435474944.0,0.14,0.05,0.07,0.0
2013-12-31,2013-12-31,145.58,145.7,145.74,145.36,6621100,629786752.0,0.26,0.1,0.14,0.0
2014-01-02,2014-01-02,145.75,145.59,145.75,145.52,5126100,483706320.0,0.16,-0.08,-0.11,0.0
2014-01-03,2014-01-03,145.61,145.45,145.62,145.44,9844400,938574768.0,0.12,-0.1,-0.14,0.0
2014-01-06,2014-01-06,145.53,145.44,145.53,145.37,9246500,888748832.0,0.11,-0.01,-0.01,0.0
2014-01-07,2014-01-07,145.46,145.38,145.47,145.07,9991500,957459136.0,0.28,-0.04,-0.06,0.0
2014-01-08,2014-01-08,145.4,145.29,145.41,145.22,6744600,641721600.0,0.13,-0.06,-0.09,0.0
2014-01-09,2014-01-09,145.31,145.22,145.31,145.09,7832800,725044256.0,0.15,-0.05,-0.07,0.0
2014-01-10,2014-01-10,145.25,145.2,145.27,145.11,7117800,647788464.0,0.11,-0.01,-0.02,0.0
2014-01-13,2014-01-13,145.26,145.24,145.38,145.15,8903300,779717616.0,0.16,0.03,0.04,0.0
2014-01-14,2014-01-14,145.26,145.12,145.3,144.94,11222200,1053488064.0,0.25,-0.08,-0.12,0.0
2014-01-15,2014-01-15,145.14,145.11,145.15,145.06,8450000,776950272.0,0.06,-0.01,-0.01,0.0
2014-01-16,2014-01-16,145.13,145.09,145.13,144.94,9417600,867619408.0,0.13,-0.01,-0.02,0.0
2014-01-17,2014-01-17,145.11,144.95,145.11,144.87,8844700,814064912.0,0.17,-0.1,-0.14,0.0
2014-01-20,2014-01-20,145.01,144.88,145.02,144.74,8531700,772105248.0,0.19,-0.05,-0.07,0.0
2014-01-21,2014-01-21,144.9,144.87,144.91,144.6,7291900,668535584.0,0.21,-0.01,-0.01,0.0
2014-01-22,2014-01-22,144.89,144.87,145.0,144.76,11443500,1046498208.0,0.17,0.0,0.0,0.0
2014-01-23,2014-01-23,144.89,144.98,144.98,144.87,13756500,1264129648.0,0.08,0.08,0.11,0.0
2014-01-24,2014-01-24,145.0,145.1,145.1,145.0,11231400,1030437504.0,0.07,0.08,0.12,0.0
2014-01-27,2014-01-27,145.16,145.15,145.17,145.0,9106900,828936560.0,0.12,0.03,0.05,0.0
2014-01-28,2014-01-28,145.17,145.11,145.27,145.08,12637700,1165557040.0,0.13,-0.03,-0.04,0.0
2014-01-29,2014-01-29,145.13,145.25,145.28,145.12,9664500,909251760.0,0.11,0.1,0.14,0.0
2014-01-30,2014-01-30,145.27,145.44,145.49,145.22,5935700,540924256.0,0.19,0.13,0.19,0.0
2014-02-07,2014-02-07,145.61,145.53,145.62,145.36,3694600,337064800.0,0.18,0.06,0.09,0.0
2014-02-10,2014-02-10,145.59,145.63,145.64,145.42,8538400,801779152.0,0.15,0.07,0.1,0.0
2014-02-11,2014-02-11,145.65,145.57,145.66,145.51,7240600,674175248.0,0.1,-0.04,-0.06,0.0
2014-02-12,2014-02-12,145.6,145.61,145.66,145.57,10923500,1020545152.0,0.06,0.03,0.04,0.0
2014-02-13,2014-02-13,145.63,145.85,145.86,145.63,12589000,1188734432.0,0.16,0.16,0.24,0.0
2014-02-14,2014-02-14,145.87,146.1,146.11,145.87,16357800,1538872384.0,0.16,0.17,0.25,0.0
2014-02-17,2014-02-17,146.16,146.31,146.32,146.1,20106100,1950866384.0,0.15,0.14,0.21,0.0
2014-02-18,2014-02-18,146.33,146.27,146.33,146.18,15809400,1535146144.0,0.1,-0.03,-0.04,0.0
2014-02-19,2014-02-19,146.3,146.35,146.36,146.24,12813300,1231778768.0,0.08,0.05,0.08,0.0
2014-02-20,2014-02-20,146.37,146.43,146.45,146.32,11493400,1103262016.0,0.09,0.05,0.08,0.0
